Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
20619622,7/9/2016 20:28,7/9/2016 20:53,70338,1507,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1013,Isabella St & Federal St (PNC Park),
20619659,7/9/2016 20:31,7/9/2016 22:14,70012,6184,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,
20619660,7/9/2016 20:31,7/9/2016 22:11,70176,5968,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
20619664,7/9/2016 20:32,7/10/2016 2:08,70211,20185,1029,Alder St & S Highland Ave,1029,Alder St & S Highland Ave,
20619666,7/9/2016 20:32,7/9/2016 22:14,70364,6113,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,
20619669,7/9/2016 20:32,7/9/2016 22:15,70010,6141,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,
20619686,7/9/2016 20:34,7/9/2016 21:10,70045,2185,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),
20619740,7/9/2016 20:39,7/9/2016 21:04,70168,1523,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1041,Fifth Ave & S Bouquet St,
20619756,7/9/2016 20:41,7/9/2016 21:05,70034,1428,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1041,Fifth Ave & S Bouquet St,
20619762,7/9/2016 20:42,7/10/2016 0:37,70171,14157,1011,Fort Duquesne Blvd & 7th St,1012,North Shore Trail & Fort Duquesne Bridge,
20619837,7/9/2016 20:48,7/9/2016 20:55,70282,439,1013,Isabella St & Federal St (PNC Park),1001,Forbes Ave & Market Square,
20619842,7/9/2016 20:48,7/9/2016 20:55,70027,398,1013,Isabella St & Federal St (PNC Park),1001,Forbes Ave & Market Square,
20619846,7/9/2016 20:48,7/9/2016 20:54,70044,358,1013,Isabella St & Federal St (PNC Park),1001,Forbes Ave & Market Square,
20619856,7/9/2016 20:50,7/9/2016 21:12,70298,1350,1017,21st St & Penn Ave,1000,Liberty Ave & Stanwix St,
20619882,7/9/2016 20:53,7/9/2016 21:52,70336,3549,1015,Federal St & E North Ave,1015,Federal St & E North Ave,
20619891,7/9/2016 20:54,7/9/2016 21:51,70249,3421,1015,Federal St & E North Ave,1015,Federal St & E North Ave,
20619897,7/9/2016 20:55,7/9/2016 21:52,70181,3429,1015,Federal St & E North Ave,1015,Federal St & E North Ave,
20619908,7/9/2016 20:56,7/9/2016 22:24,70098,5317,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,
20619909,7/9/2016 20:56,7/9/2016 22:24,70212,5266,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,
20619911,7/9/2016 20:56,7/9/2016 22:23,70052,5251,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,
20619982,7/9/2016 21:05,7/9/2016 21:31,70243,1581,1016,17th St & Penn Ave,1011,Fort Duquesne Blvd & 7th St,
20620001,7/9/2016 21:07,7/9/2016 21:51,70253,2683,1015,Federal St & E North Ave,1015,Federal St & E North Ave,
20620014,7/9/2016 21:07,7/9/2016 22:06,70114,3526,1033,Ivy St & Walnut St   ,1033,Ivy St & Walnut St   ,
20620077,7/9/2016 21:13,7/9/2016 22:09,70016,3380,1009,12th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
20620087,7/9/2016 21:15,7/9/2016 22:09,70140,3251,1009,12th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
20620116,7/9/2016 21:19,7/9/2016 21:29,70126,590,1037,Frew St & Schenley Dr,1034,Ellsworth Ave & N Neville St,
20620119,7/9/2016 21:20,7/9/2016 21:29,70206,543,1037,Frew St & Schenley Dr,1034,Ellsworth Ave & N Neville St,
20620156,7/9/2016 21:26,7/9/2016 22:43,70425,4630,1015,Federal St & E North Ave,1034,Ellsworth Ave & N Neville St,
20620178,7/9/2016 21:28,7/9/2016 22:58,70247,5386,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
20620187,7/9/2016 21:28,7/9/2016 21:52,70491,1455,1011,Fort Duquesne Blvd & 7th St,1014,Ridge Ave & Brighton Rd (CCAC),
20620189,7/9/2016 21:29,7/9/2016 21:52,70079,1416,1011,Fort Duquesne Blvd & 7th St,1014,Ridge Ave & Brighton Rd (CCAC),
20620195,7/9/2016 21:30,7/9/2016 22:58,70160,5282,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
20620418,7/9/2016 22:02,7/9/2016 22:22,70348,1210,1003,First Ave & Smithfield St (Art Institute),1049,S 12th St & E Carson St,
20620419,7/9/2016 22:02,7/9/2016 22:22,70452,1174,1003,First Ave & Smithfield St (Art Institute),1049,S 12th St & E Carson St,
20620449,7/9/2016 22:05,7/9/2016 22:09,70408,222,1039,Atwood St & Bates St,1040,Bigelow Blvd & Fifth Ave,
20620525,7/9/2016 22:13,7/9/2016 22:31,70176,1066,1000,Liberty Ave & Stanwix St,1017,21st St & Penn Ave,
20620640,7/9/2016 22:31,7/9/2016 22:40,70396,508,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,
20620653,7/9/2016 22:33,7/9/2016 22:48,70236,921,1013,Isabella St & Federal St (PNC Park),1011,Fort Duquesne Blvd & 7th St,
20620678,7/9/2016 22:36,7/9/2016 22:47,70338,711,1013,Isabella St & Federal St (PNC Park),1011,Fort Duquesne Blvd & 7th St,
20620682,7/9/2016 22:36,7/9/2016 22:53,70424,1016,1034,Ellsworth Ave & N Neville St,1026,Penn Ave & S Whitfield St,
20620685,7/9/2016 22:37,7/9/2016 22:46,70138,546,1013,Isabella St & Federal St (PNC Park),1011,Fort Duquesne Blvd & 7th St,
20620686,7/9/2016 22:37,7/9/2016 22:53,70206,984,1034,Ellsworth Ave & N Neville St,1026,Penn Ave & S Whitfield St,
20620690,7/9/2016 22:37,7/9/2016 22:52,70451,854,1013,Isabella St & Federal St (PNC Park),1017,21st St & Penn Ave,
20620694,7/9/2016 22:38,7/9/2016 22:46,70033,472,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,
20620695,7/9/2016 22:38,7/9/2016 22:53,70264,884,1013,Isabella St & Federal St (PNC Park),1017,21st St & Penn Ave,
20620698,7/9/2016 22:39,7/9/2016 22:48,70122,555,1026,Penn Ave & S Whitfield St,1026,Penn Ave & S Whitfield St,
20620728,7/9/2016 22:45,7/9/2016 22:54,70467,513,1034,Ellsworth Ave & N Neville St,1033,Ivy St & Walnut St   ,
20620733,7/9/2016 22:46,7/10/2016 0:38,70304,6763,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,
20620734,7/9/2016 22:46,7/10/2016 0:37,70163,6702,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,
20620735,7/9/2016 22:46,7/10/2016 0:38,70269,6712,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,
20620736,7/9/2016 22:46,7/10/2016 0:38,70198,6709,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,
20620804,7/9/2016 22:56,7/9/2016 23:35,70293,2322,1013,Isabella St & Federal St (PNC Park),1031,Maryland Ave & Ellsworth Ave,
20620806,7/9/2016 22:57,7/9/2016 23:35,70180,2284,1013,Isabella St & Federal St (PNC Park),1031,Maryland Ave & Ellsworth Ave,
20620822,7/9/2016 23:00,7/9/2016 23:15,70140,878,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1016,17th St & Penn Ave,
20620830,7/9/2016 23:02,7/9/2016 23:22,70387,1175,1013,Isabella St & Federal St (PNC Park),1015,Federal St & E North Ave,
20620838,7/9/2016 23:03,7/10/2016 10:14,70275,40276,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
20620854,7/9/2016 23:06,7/9/2016 23:57,70286,3057,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
20620855,7/9/2016 23:06,7/9/2016 23:21,70195,905,1013,Isabella St & Federal St (PNC Park),1015,Federal St & E North Ave,
20620883,7/9/2016 23:11,7/9/2016 23:17,70245,301,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
20620885,7/9/2016 23:12,7/9/2016 23:41,70485,1726,1013,Isabella St & Federal St (PNC Park),1019,42nd St & Butler St,
20620891,7/9/2016 23:14,7/9/2016 23:19,70368,305,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
20620909,7/9/2016 23:18,7/9/2016 23:29,70150,692,1038,Boulevard of the Allies & Parkview Ave,1038,Boulevard of the Allies & Parkview Ave,
20620911,7/9/2016 23:18,7/9/2016 23:55,70429,2193,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
20620916,7/9/2016 23:19,7/9/2016 23:57,70060,2238,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
20620917,7/9/2016 23:20,7/10/2016 1:13,70145,6780,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,
20620925,7/9/2016 23:20,7/9/2016 23:56,70001,2152,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
20620946,7/9/2016 23:25,7/10/2016 12:21,70120,46557,1013,Isabella St & Federal St (PNC Park),1047,S 22nd St & E Carson St,
20620948,7/9/2016 23:25,7/10/2016 0:22,70368,3464,1013,Isabella St & Federal St (PNC Park),1047,S 22nd St & E Carson St,
20620959,7/9/2016 23:27,7/10/2016 0:22,70484,3341,1013,Isabella St & Federal St (PNC Park),1047,S 22nd St & E Carson St,
20621045,7/9/2016 23:40,7/9/2016 23:49,70091,565,1038,Boulevard of the Allies & Parkview Ave,1038,Boulevard of the Allies & Parkview Ave,
20621072,7/9/2016 23:46,7/10/2016 10:31,70257,38689,1018,37th St & Butler St,1018,37th St & Butler St,
20621180,7/10/2016 0:15,7/10/2016 0:24,70123,554,1031,Maryland Ave & Ellsworth Ave,1028,Penn Ave & Putnam St (Bakery Square),
20621200,7/10/2016 0:21,7/10/2016 0:52,70189,1867,1046,S 25th St & E Carson St,1041,Fifth Ave & S Bouquet St,
20621214,7/10/2016 0:24,7/10/2016 11:04,70051,38403,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),
20621217,7/10/2016 0:24,7/10/2016 11:09,70461,38667,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,
20621225,7/10/2016 0:26,7/10/2016 0:37,70193,648,1017,21st St & Penn Ave,1018,37th St & Butler St,
20621288,7/10/2016 0:43,7/10/2016 0:50,70233,449,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1022,Liberty Ave & S Millvale Ave (West Penn Hospital),
20621342,7/10/2016 0:58,7/10/2016 1:03,70208,334,1046,S 25th St & E Carson St,1048,S 18th St & Sidney St,
20622425,7/10/2016 3:25,7/10/2016 3:34,70189,552,1041,Fifth Ave & S Bouquet St,1023,Liberty Ave & Baum Blvd,
20624378,7/10/2016 5:03,7/10/2016 5:38,70016,2075,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1038,Boulevard of the Allies & Parkview Ave,
20625516,7/10/2016 5:37,7/10/2016 7:47,70170,7751,1039,Atwood St & Bates St,1046,S 25th St & E Carson St,
20625527,7/10/2016 5:38,7/10/2016 7:46,70210,7727,1039,Atwood St & Bates St,1046,S 25th St & E Carson St,
20628201,7/10/2016 6:39,7/10/2016 6:42,70197,152,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,
20630712,7/10/2016 7:28,7/10/2016 7:40,70143,702,1019,42nd St & Butler St,1016,17th St & Penn Ave,
20631528,7/10/2016 7:42,7/10/2016 7:47,70218,308,1041,Fifth Ave & S Bouquet St,1034,Ellsworth Ave & N Neville St,
20631805,7/10/2016 7:47,7/10/2016 8:29,70143,2519,1016,17th St & Penn Ave,1019,42nd St & Butler St,
20631889,7/10/2016 7:48,7/10/2016 8:15,70400,1627,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1008,Centre Ave & PPG Paints Arena,
20632743,7/10/2016 8:03,7/10/2016 8:22,70016,1098,1038,Boulevard of the Allies & Parkview Ave,1004,First Ave & B St (T Station),
20634662,7/10/2016 8:38,7/10/2016 9:04,70178,1528,1021,Taylor St & Liberty Ave,1021,Taylor St & Liberty Ave,
20634884,7/10/2016 8:42,7/10/2016 9:59,70396,4577,1011,Fort Duquesne Blvd & 7th St,1013,Isabella St & Federal St (PNC Park),
20634917,7/10/2016 8:43,7/10/2016 9:59,70134,4580,1011,Fort Duquesne Blvd & 7th St,1013,Isabella St & Federal St (PNC Park),
20635634,7/10/2016 8:55,7/10/2016 9:38,70015,2574,1017,21st St & Penn Ave,1017,21st St & Penn Ave,
20635685,7/10/2016 8:56,7/10/2016 9:38,70219,2528,1017,21st St & Penn Ave,1017,21st St & Penn Ave,
20637405,7/10/2016 9:25,7/10/2016 9:57,70158,1952,1033,Ivy St & Walnut St   ,1001,Forbes Ave & Market Square,
20637638,7/10/2016 9:29,7/10/2016 9:33,70011,248,1003,First Ave & Smithfield St (Art Institute),1004,First Ave & B St (T Station),
20638122,7/10/2016 9:37,7/10/2016 9:40,70312,174,1003,First Ave & Smithfield St (Art Institute),1004,First Ave & B St (T Station),
20638177,7/10/2016 9:38,7/10/2016 9:58,70255,1165,1044,Zulema St & Coltart Ave,1003,First Ave & Smithfield St (Art Institute),
20638243,7/10/2016 9:39,7/10/2016 10:38,70369,3493,1029,Alder St & S Highland Ave,1026,Penn Ave & S Whitfield St,
20638924,7/10/2016 9:52,7/10/2016 12:44,70244,10353,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
20638952,7/10/2016 9:52,7/10/2016 11:10,70031,4670,1009,12th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
20638993,7/10/2016 9:53,7/10/2016 12:45,70347,10313,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
20639277,7/10/2016 9:58,7/10/2016 11:24,70234,5163,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,
20639350,7/10/2016 9:59,7/10/2016 11:21,70075,4893,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,
20640101,7/10/2016 10:13,7/10/2016 11:13,70471,3588,1044,Zulema St & Coltart Ave,1044,Zulema St & Coltart Ave,
20640223,7/10/2016 10:16,7/10/2016 10:54,70142,2327,1011,Fort Duquesne Blvd & 7th St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
20640316,7/10/2016 10:17,7/10/2016 10:37,70283,1153,1038,Boulevard of the Allies & Parkview Ave,1003,First Ave & Smithfield St (Art Institute),
20640418,7/10/2016 10:19,7/10/2016 10:56,70243,2190,1011,Fort Duquesne Blvd & 7th St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
20640491,7/10/2016 10:20,7/10/2016 10:40,70158,1149,1001,Forbes Ave & Market Square,1046,S 25th St & E Carson St,
20640807,7/10/2016 10:26,7/10/2016 11:45,70175,4714,1050,Healthy Ride Hub,1050,Healthy Ride Hub,
20640834,7/10/2016 10:27,7/10/2016 10:48,70020,1284,1025,Penn Ave & N Fairmount St,1013,Isabella St & Federal St (PNC Park),
20640840,7/10/2016 10:27,7/10/2016 12:14,70171,6418,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,
20640852,7/10/2016 10:27,7/10/2016 11:31,70345,3827,1013,Isabella St & Federal St (PNC Park),1001,Forbes Ave & Market Square,
20640853,7/10/2016 10:27,7/10/2016 11:30,70060,3802,1013,Isabella St & Federal St (PNC Park),1001,Forbes Ave & Market Square,
20640875,7/10/2016 10:27,7/10/2016 12:09,70269,6131,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,
20641016,7/10/2016 10:30,7/10/2016 10:49,70320,1170,1015,Federal St & E North Ave,1009,12th St & Penn Ave,
20641030,7/10/2016 10:30,7/10/2016 10:33,70160,165,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
20641132,7/10/2016 10:32,7/10/2016 10:47,70249,897,1015,Federal St & E North Ave,1009,12th St & Penn Ave,
20641147,7/10/2016 10:32,7/10/2016 15:09,70498,16630,1019,42nd St & Butler St,1019,42nd St & Butler St,
20641272,7/10/2016 10:34,7/10/2016 10:53,70333,1107,1006,Ross St & Sixth Ave (Steel Plaza T Station),1013,Isabella St & Federal St (PNC Park),
20641287,7/10/2016 10:35,7/10/2016 10:53,70199,1094,1006,Ross St & Sixth Ave (Steel Plaza T Station),1013,Isabella St & Federal St (PNC Park),
20641326,7/10/2016 10:35,7/10/2016 10:49,70022,799,1002,Third Ave & Wood St,1016,17th St & Penn Ave,
20641349,7/10/2016 10:36,7/10/2016 10:48,70085,771,1002,Third Ave & Wood St,1016,17th St & Penn Ave,
20641408,7/10/2016 10:37,7/10/2016 11:31,70472,3244,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1040,Bigelow Blvd & Fifth Ave,
20642144,7/10/2016 10:49,7/10/2016 11:13,70356,1480,1049,S 12th St & E Carson St,1019,42nd St & Butler St,
20642401,7/10/2016 10:53,7/10/2016 11:19,70387,1566,1001,Forbes Ave & Market Square,1012,North Shore Trail & Fort Duquesne Bridge,
20642403,7/10/2016 10:53,7/10/2016 16:00,70130,18420,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,
20642404,7/10/2016 10:53,7/10/2016 11:19,70094,1555,1001,Forbes Ave & Market Square,1012,North Shore Trail & Fort Duquesne Bridge,
20642405,7/10/2016 10:53,7/10/2016 11:18,70067,1537,1001,Forbes Ave & Market Square,1012,North Shore Trail & Fort Duquesne Bridge,
20642460,7/10/2016 10:54,7/10/2016 11:22,70427,1690,1024,S Negley Ave & Baum Blvd,1018,37th St & Butler St,
20642470,7/10/2016 10:54,7/10/2016 11:22,70305,1660,1024,S Negley Ave & Baum Blvd,1018,37th St & Butler St,
20642781,7/10/2016 10:59,7/10/2016 11:12,70257,771,1018,37th St & Butler St,1009,12th St & Penn Ave,
20642999,7/10/2016 11:03,7/10/2016 11:11,70280,477,1039,Atwood St & Bates St,1045,S 27th St & Sidney St. (Southside Works),
20643142,7/10/2016 11:05,7/10/2016 12:03,70163,3448,1012,North Shore Trail & Fort Duquesne Bridge,1013,Isabella St & Federal St (PNC Park),
20643156,7/10/2016 11:06,7/10/2016 11:35,70410,1798,1034,Ellsworth Ave & N Neville St,1017,21st St & Penn Ave,
20643186,7/10/2016 11:06,7/10/2016 12:03,70446,3424,1012,North Shore Trail & Fort Duquesne Bridge,1013,Isabella St & Federal St (PNC Park),
20643263,7/10/2016 11:07,7/10/2016 12:03,70198,3355,1012,North Shore Trail & Fort Duquesne Bridge,1013,Isabella St & Federal St (PNC Park),
20643651,7/10/2016 11:14,7/10/2016 11:46,70395,1920,1014,Ridge Ave & Brighton Rd (CCAC),1023,Liberty Ave & Baum Blvd,
20643859,7/10/2016 11:17,7/10/2016 11:31,70429,857,1013,Isabella St & Federal St (PNC Park),1003,First Ave & Smithfield St (Art Institute),
20643901,7/10/2016 11:17,7/10/2016 12:22,70344,3853,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
20644323,7/10/2016 11:25,7/10/2016 13:00,70125,5675,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
20644582,7/10/2016 11:29,7/11/2016 11:37,70122,86878,1026,Penn Ave & S Whitfield St,1034,Ellsworth Ave & N Neville St,
20644636,7/10/2016 11:30,7/10/2016 12:51,70448,4810,1024,S Negley Ave & Baum Blvd,1000,Liberty Ave & Stanwix St,
20644790,7/10/2016 11:33,7/10/2016 12:34,70247,3620,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
20644844,7/10/2016 11:34,7/10/2016 12:33,70160,3553,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
20644848,7/10/2016 11:34,7/10/2016 12:21,70134,2826,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),
20644849,7/10/2016 11:34,7/10/2016 13:56,70084,8521,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
20644933,7/10/2016 11:36,7/10/2016 12:11,70102,2126,1004,First Ave & B St (T Station),1039,Atwood St & Bates St,
20644936,7/10/2016 11:36,7/10/2016 12:23,70230,2848,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
20644949,7/10/2016 11:36,7/10/2016 12:22,70090,2777,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
20644969,7/10/2016 11:36,7/10/2016 12:11,70016,2112,1004,First Ave & B St (T Station),1039,Atwood St & Bates St,
20645011,7/10/2016 11:37,7/10/2016 13:19,70071,6115,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
20645064,7/10/2016 11:38,7/10/2016 11:43,70224,331,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
20645113,7/10/2016 11:38,7/10/2016 12:21,70399,2553,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),
20645312,7/10/2016 11:42,7/10/2016 12:45,70158,3816,1046,S 25th St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),
20645430,7/10/2016 11:43,7/10/2016 12:45,70210,3720,1046,S 25th St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),
20645485,7/10/2016 11:44,7/10/2016 13:19,70280,5672,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
20645543,7/10/2016 11:45,7/10/2016 12:54,70225,4160,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,
20645942,7/10/2016 11:52,7/10/2016 15:17,70306,12347,1033,Ivy St & Walnut St   ,1033,Ivy St & Walnut St   ,
20646054,7/10/2016 11:53,7/10/2016 12:01,70279,475,1014,Ridge Ave & Brighton Rd (CCAC),1013,Isabella St & Federal St (PNC Park),
20646380,7/10/2016 11:59,7/10/2016 12:52,70253,3165,1015,Federal St & E North Ave,1015,Federal St & E North Ave,
20646381,7/10/2016 11:59,7/10/2016 15:48,70348,13763,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,
20646396,7/10/2016 11:59,7/10/2016 13:52,70249,6797,1009,12th St & Penn Ave,1009,12th St & Penn Ave,
20646430,7/10/2016 12:00,7/11/2016 7:42,70493,70929,1009,12th St & Penn Ave,1009,12th St & Penn Ave,
20646444,7/10/2016 12:00,7/10/2016 13:40,70199,6035,1013,Isabella St & Federal St (PNC Park),1019,42nd St & Butler St,
20646455,7/10/2016 12:00,7/10/2016 13:40,70275,5976,1013,Isabella St & Federal St (PNC Park),1019,42nd St & Butler St,
20646609,7/10/2016 12:03,7/10/2016 12:29,70471,1578,1044,Zulema St & Coltart Ave,1001,Forbes Ave & Market Square,
20646688,7/10/2016 12:04,7/10/2016 12:09,70392,358,1048,S 18th St & Sidney St,1045,S 27th St & Sidney St. (Southside Works),
20646927,7/10/2016 12:07,7/10/2016 12:11,70083,245,1025,Penn Ave & N Fairmount St,1026,Penn Ave & S Whitfield St,
20646979,7/10/2016 12:08,7/10/2016 12:12,70337,255,1003,First Ave & Smithfield St (Art Institute),1001,Forbes Ave & Market Square,
20647244,7/10/2016 12:12,7/10/2016 13:02,70356,2989,1019,42nd St & Butler St,1014,Ridge Ave & Brighton Rd (CCAC),
20647276,7/10/2016 12:13,7/10/2016 13:02,70363,2955,1019,42nd St & Butler St,1014,Ridge Ave & Brighton Rd (CCAC),
20647700,7/10/2016 12:19,7/11/2016 11:04,70273,81879,1046,S 25th St & E Carson St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
20648187,7/10/2016 12:27,7/10/2016 12:43,70461,965,1017,21st St & Penn Ave,1013,Isabella St & Federal St (PNC Park),
20648239,7/10/2016 12:28,7/10/2016 12:49,70103,1254,1016,17th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),
20648249,7/10/2016 12:28,7/10/2016 12:47,70140,1144,1016,17th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),
20648332,7/10/2016 12:29,7/10/2016 13:24,70094,3310,1012,North Shore Trail & Fort Duquesne Bridge,1001,Forbes Ave & Market Square,
20648383,7/10/2016 12:30,7/10/2016 13:24,70304,3262,1012,North Shore Trail & Fort Duquesne Bridge,1001,Forbes Ave & Market Square,
20648392,7/10/2016 12:30,7/10/2016 12:47,70085,1056,1016,17th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),
20648752,7/10/2016 12:36,7/10/2016 13:13,70191,2227,1048,S 18th St & Sidney St,1045,S 27th St & Sidney St. (Southside Works),
20648824,7/10/2016 12:37,7/10/2016 14:24,70337,6421,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,
20648869,7/10/2016 12:38,7/10/2016 14:23,70104,6329,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,
20648872,7/10/2016 12:38,7/10/2016 14:24,70018,6376,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,
20649011,7/10/2016 12:40,7/10/2016 14:23,70302,6179,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,
20649019,7/10/2016 12:40,7/10/2016 13:21,70250,2428,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),
20649063,7/10/2016 12:41,7/10/2016 15:07,70314,8725,1045,S 27th St & Sidney St. (Southside Works),1017,21st St & Penn Ave,
20649064,7/10/2016 12:41,7/10/2016 13:22,70462,2428,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),
20649126,7/10/2016 12:43,7/10/2016 15:06,70422,8587,1045,S 27th St & Sidney St. (Southside Works),1017,21st St & Penn Ave,
20649158,7/10/2016 12:43,7/10/2016 17:31,70198,17299,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
20649172,7/10/2016 12:44,7/10/2016 12:53,70385,571,1007,Stevenson St & Forbes Ave,1007,Stevenson St & Forbes Ave,
20649245,7/10/2016 12:45,7/10/2016 13:24,70482,2346,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1013,Isabella St & Federal St (PNC Park),
20649316,7/10/2016 12:46,7/10/2016 13:34,70361,2845,1028,Penn Ave & Putnam St (Bakery Square),1018,37th St & Butler St,
20649361,7/10/2016 12:47,7/10/2016 14:47,70052,7203,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,
20649480,7/10/2016 12:49,7/10/2016 12:52,70403,180,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1023,Liberty Ave & Baum Blvd,
20649496,7/10/2016 12:49,7/10/2016 13:55,70047,3954,1000,Liberty Ave & Stanwix St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
20649523,7/10/2016 12:50,7/10/2016 13:30,70336,2418,1015,Federal St & E North Ave,1045,S 27th St & Sidney St. (Southside Works),
20649530,7/10/2016 12:50,7/10/2016 13:41,70379,3047,1028,Penn Ave & Putnam St (Bakery Square),1018,37th St & Butler St,
20649564,7/10/2016 12:51,7/10/2016 14:07,70305,4601,1018,37th St & Butler St,1018,37th St & Butler St,
20649629,7/10/2016 12:52,7/10/2016 14:12,70234,4779,1047,S 22nd St & E Carson St,1048,S 18th St & Sidney St,
